%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channel0,field.channel1,field.channel2,field.channel3,field.channel4,field.channel5,field.channel6,field.channel7
1421850814494339943,17528,1421850814494339943,0,2080,1984,2368,2032,4080,4080,0,0
1421850814544345856,17529,1421850814544345856,0,2080,1984,2368,2032,4080,4080,0,0
1421850814594353914,17530,1421850814594353914,0,2080,1984,2352,2032,4080,4080,0,0
1421850814644359827,17531,1421850814644359827,0,2080,1984,2336,2032,4080,4080,0,0
1421850814694365978,17532,1421850814694365978,0,2080,1984,2336,2032,4080,4080,0,0
1421850814744371891,17533,1421850814744371891,0,2080,1984,2320,2032,4080,4080,0,0
1421850814794378042,17534,1421850814794378042,0,2080,1984,2320,2032,4080,4080,0,0
1421850814844383955,17535,1421850814844383955,0,2080,1984,2320,2032,4080,4080,0,0
1421850814894389868,17536,1421850814894389868,0,2080,1984,2320,2032,4080,4080,0,0
1421850814944396019,17537,1421850814944396019,0,2080,1984,2320,2032,4080,4080,0,0
1421850814994403839,17538,1421850814994403839,0,2080,1984,2320,2032,4080,4080,0,0
1421850815044409990,17539,1421850815044409990,0,2080,1984,2320,2032,4080,4080,0,0
1421850815094415903,17540,1421850815094415903,0,2080,1984,2320,2032,4080,4080,0,0
1421850815144422054,17541,1421850815144422054,0,2080,1984,2320,2032,4080,4080,0,0
1421850815194427967,17542,1421850815194427967,0,2080,1984,2320,2032,4080,4080,0,0
1421850815244433880,17543,1421850815244433880,0,2080,1984,2320,2032,4080,4080,0,0
1421850815294440031,17544,1421850815294440031,0,2080,1984,2320,2032,4080,4080,0,0
1421850815344445944,17545,1421850815344445944,0,2080,1984,2320,2032,4080,4080,0,0
1421850815394454002,17546,1421850815394454002,0,2080,1984,2336,2032,4080,4080,0,0
1421850815444459915,17547,1421850815444459915,0,2080,1984,2336,2032,4080,4080,0,0
1421850815494465828,17548,1421850815494465828,0,2080,1984,2352,2032,4080,4080,0,0
1421850815544471979,17549,1421850815544471979,0,2080,1984,2352,2032,4080,4080,0,0
1421850815594477892,17550,1421850815594477892,0,2080,1984,2368,2032,4080,4080,0,0
1421850815644484043,17551,1421850815644484043,0,2080,1984,2368,2032,4080,4080,0,0
1421850815694489956,17552,1421850815694489956,0,2080,1984,2368,2032,4080,4080,0,0
1421850815744495869,17553,1421850815744495869,0,2080,1984,2368,2032,4080,4080,0,0
1421850815794502020,17554,1421850815794502020,0,2080,1984,2368,2032,4080,4080,0,0
1421850815844506025,17555,1421850815844506025,0,2080,1984,2368,2032,4080,4080,0,0
1421850815894510031,17556,1421850815894510031,0,2080,1984,2368,2032,4080,4080,0,0
1421850815944514036,17557,1421850815944514036,0,2080,1984,2368,2032,4080,4080,0,0
1421850815994519949,17558,1421850815994519949,0,2080,1984,2368,2032,4080,4080,0,0
1421850816044523954,17559,1421850816044523954,0,2080,1984,2368,2032,4080,4080,0,0
1421850816094527960,17560,1421850816094527960,0,2080,1984,2368,2032,4080,4080,0,0
1421850816144531965,17561,1421850816144531965,0,2080,1984,2368,2032,4080,4080,0,0
1421850816194535971,17562,1421850816194535971,0,2080,1984,2368,2032,4080,4080,0,0
1421850816244539976,17563,1421850816244539976,0,2080,1984,2368,2032,4080,4080,0,0
1421850816294543982,17564,1421850816294543982,0,2080,1984,2368,2032,4080,4080,0,0
1421850816344547987,17565,1421850816344547987,0,2080,1984,2352,2032,4080,4080,0,0
1421850816394551992,17566,1421850816394551992,0,2080,1984,2320,2032,4080,4080,0,0
1421850816444555998,17567,1421850816444555998,0,2080,1984,2320,2032,4080,4080,0,0
1421850816494560003,17568,1421850816494560003,0,2080,1984,2320,2032,4080,4080,0,0
1421850816544564009,17569,1421850816544564009,0,2080,1984,2320,2032,4080,4080,0,0
1421850816594569921,17570,1421850816594569921,0,2080,1984,2320,2032,4080,4080,0,0
1421850816644573927,17571,1421850816644573927,0,2080,1984,2320,2032,4080,4080,0,0
1421850816694577932,17572,1421850816694577932,0,2080,1984,2288,2032,4080,4080,0,0
1421850816744581938,17573,1421850816744581938,0,2080,1984,2288,2032,4080,4080,0,0
1421850816794585943,17574,1421850816794585943,0,2080,1984,2288,2032,4080,4080,0,0
1421850816844589949,17575,1421850816844589949,0,2080,1984,2288,2032,4080,4080,0,0
1421850816894593954,17576,1421850816894593954,0,2080,1984,2288,2032,4080,4080,0,0
1421850816944597960,17577,1421850816944597960,0,2080,1984,2288,2032,4080,4080,0,0
1421850816994601965,17578,1421850816994601965,0,2080,1984,2288,2032,4080,4080,0,0
1421850817044605970,17579,1421850817044605970,0,2080,1984,2288,2032,4080,4080,0,0
1421850817094609976,17580,1421850817094609976,0,2080,1984,2288,2032,4080,4080,0,0
1421850817144613981,17581,1421850817144613981,0,2080,1984,2288,2032,4080,4080,0,0
1421850817194619894,17582,1421850817194619894,0,2080,1984,2288,2032,4080,4080,0,0
1421850817244623899,17583,1421850817244623899,0,2080,1984,2288,2032,4080,4080,0,0
1421850817294627905,17584,1421850817294627905,0,2080,1984,2288,2032,4080,4080,0,0
1421850817344631910,17585,1421850817344631910,0,2080,1984,2288,2032,4080,4080,0,0
1421850817394635916,17586,1421850817394635916,0,2080,1984,2288,2032,4080,4080,0,0
1421850817444639921,17587,1421850817444639921,0,2080,1984,2288,2032,4080,4080,0,0
1421850817494643927,17588,1421850817494643927,0,2080,1984,2304,2032,4080,4080,0,0
1421850817544647932,17589,1421850817544647932,0,2080,1984,2304,2032,4080,4080,0,0
1421850817594651937,17590,1421850817594651937,0,2080,1984,2304,2032,4080,4080,0,0
1421850817644655943,17591,1421850817644655943,0,2080,1984,2304,2032,4080,4080,0,0
1421850817694659948,17592,1421850817694659948,0,2080,1984,2304,2032,4080,4080,0,0
1421850817744663954,17593,1421850817744663954,0,2080,1984,2304,2032,4080,4080,0,0
1421850817794667959,17594,1421850817794667959,0,2080,1984,2304,2032,4080,4080,0,0
1421850817844667912,17595,1421850817844667912,0,2080,1984,2256,2032,4080,4080,0,0
1421850817894670010,17596,1421850817894670010,0,2080,1984,2240,2032,4080,4080,0,0
1421850817944671869,17597,1421850817944671869,0,2080,1984,2240,2032,4080,4080,0,0
1421850817994673967,17598,1421850817994673967,0,2080,1984,2224,2032,4080,4080,0,0
1421850818044673920,17599,1421850818044673920,0,2080,1984,2224,2032,4080,4080,0,0
1421850818094676018,17600,1421850818094676018,0,2080,1984,2224,2032,4080,4080,0,0
1421850818144677877,17601,1421850818144677877,0,2080,1984,2224,2032,4080,4080,0,0
1421850818194677830,17602,1421850818194677830,0,2080,1984,2224,2032,4080,4080,0,0
1421850818244679928,17603,1421850818244679928,0,2080,1984,2224,2032,4080,4080,0,0
